# DocID, SentenceNr, SenTokenPos, DocTokenPos, SenCharOnset(incl), SenCharOffset(excl), DocCharOnset(incl), DocCharOffset(excl), Text
40, 16, 12, 471, 69, 78, 2856, 2865, "formative"
40, 16, 13, 472, 79, 91, 2866, 2878, "determinants"
40, 16, 14, 473, 92, 98, 2879, 2885, "during"
40, 16, 15, 474, 99, 106, 2886, 2893, "nervous"
40, 16, 16, 475, 107, 113, 2894, 2900, "system"
40, 16, 17, 476, 114, 125, 2901, 2912, "development"
40, 16, 18, 477, 126, 127, 2913, 2914, "["
40, 16, 19, 478, 127, 128, 2914, 2915, "8"
40, 16, 20, 479, 128, 129, 2915, 2916, "–"
40, 16, 21, 480, 130, 132, 2917, 2919, "11"
40, 16, 22, 481, 132, 133, 2919, 2920, "]"
40, 16, 23, 482, 133, 134, 2920, 2921, "."
40, 17, 1, 483, 0, 5, 2922, 2927, "Their"
40, 17, 2, 484, 6, 16, 2928, 2938, "importance"
40, 17, 3, 485, 17, 19, 2939, 2941, "in"
40, 17, 4, 486, 20, 28, 2942, 2950, "synaptic"
40, 17, 5, 487, 29, 38, 2951, 2960, "functions"
40, 17, 6, 488, 39, 42, 2961, 2964, "and"
40, 17, 7, 489, 43, 53, 2965, 2975, "plasticity"
40, 17, 8, 490, 54, 56, 2976, 2978, "in"
40, 17, 9, 491, 57, 60, 2979, 2982, "the"
40, 17, 10, 492, 61, 66, 2983, 2988, "adult"
40, 17, 11, 493, 67, 69, 2989, 2991, "is"
40, 17, 12, 494, 70, 82, 2992, 3004, "increasingly"
40, 17, 13, 495, 83, 91, 3005, 3013, "becoming"
40, 17, 14, 496, 92, 102, 3014, 3024, "recognized"
40, 17, 15, 497, 102, 103, 3024, 3025, ","
40, 17, 16, 498, 104, 116, 3026, 3038, "particularly"
40, 17, 17, 499, 117, 126, 3039, 3048, "regarding"
40, 17, 18, 500, 127, 130, 3049, 3052, "the"
40, 17, 19, 501, 131, 139, 3053, 3061, "striking"
40, 17, 20, 502, 140, 150, 3062, 3072, "structures"
40, 17, 21, 503, 151, 153, 3073, 3075, "of"
40, 17, 22, 504, 154, 166, 3076, 3088, "perineuronal"
40, 17, 23, 505, 167, 171, 3089, 3093, "nets"
40, 17, 24, 506, 172, 177, 3094, 3099, "whose"
40, 17, 25, 507, 178, 191, 3100, 3113, "contributions"
40, 17, 26, 508, 192, 194, 3114, 3116, "to"
40, 17, 27, 509, 195, 208, 3117, 3130, "interneuronal"
40, 17, 28, 510, 209, 217, 3131, 3139, "activity"
40, 17, 29, 511, 218, 222, 3140, 3144, "have"
40, 17, 30, 512, 223, 227, 3145, 3149, "been"
40, 17, 31, 513, 228, 234, 3150, 3156, "mainly"
40, 17, 32, 514, 235, 245, 3157, 3167, "unresolved"
40, 17, 33, 515, 245, 246, 3167, 3168, ","
40, 17, 34, 516, 247, 250, 3169, 3172, "but"
40, 17, 35, 517, 251, 254, 3173, 3176, "are"
40, 17, 36, 518, 255, 262, 3177, 3184, "thought"
40, 17, 37, 519, 263, 265, 3185, 3187, "to"
40, 17, 38, 520, 266, 271, 3188, 3193, "limit"
40, 17, 39, 521, 272, 282, 3194, 3204, "plasticity"
40, 17, 40, 522, 283, 284, 3205, 3206, "["
40, 17, 41, 523, 284, 286, 3206, 3208, "12"
40, 17, 42, 524, 286, 287, 3208, 3209, "–"
40, 17, 43, 525, 287, 289, 3209, 3211, "14"
40, 17, 44, 526, 289, 290, 3211, 3212, "]"
40, 17, 45, 527, 290, 291, 3212, 3213, "."
40, 18, 1, 528, 0, 10, 3214, 3224, "Production"
40, 18, 2, 529, 11, 13, 3225, 3227, "of"
40, 18, 3, 530, 14, 19, 3228, 3233, "CSPGs"
40, 18, 4, 531, 20, 29, 3234, 3243, "increases"
40, 18, 5, 532, 30, 32, 3244, 3246, "in"
40, 18, 6, 533, 33, 40, 3247, 3254, "injured"
40, 18, 7, 534, 41, 47, 3255, 3261, "spinal"
40, 18, 8, 535, 48, 53, 3262, 3267, "cords"
40, 18, 9, 536, 54, 56, 3268, 3270, "in"
40, 18, 10, 537, 57, 69, 3271, 3283, "astrogliotic"
40, 18, 11, 538, 70, 77, 3284, 3291, "tissues"
40, 18, 12, 539, 78, 84, 3292, 3298, "around"
40, 18, 13, 540, 85, 88, 3299, 3302, "the"
40, 18, 14, 541, 89, 95, 3303, 3309, "lesion"
40, 18, 15, 542, 96, 100, 3310, 3314, "site"
40, 18, 16, 543, 101, 102, 3315, 3316, "["
40, 18, 17, 544, 102, 104, 3316, 3318, "15"
40, 18, 18, 545, 104, 105, 3318, 3319, "–"
40, 18, 19, 546, 105, 107, 3319, 3321, "17"
40, 18, 20, 547, 107, 108, 3321, 3322, "]"
40, 18, 21, 548, 108, 109, 3322, 3323, "."
40, 19, 1, 549, 0, 3, 3324, 3327, "The"
40, 19, 2, 550, 4, 9, 3328, 3333, "glial"
40, 19, 3, 551, 10, 14, 3334, 3338, "scar"
40, 19, 4, 552, 15, 24, 3339, 3348, "resulting"
40, 19, 5, 553, 25, 29, 3349, 3353, "from"
40, 19, 6, 554, 30, 42, 3354, 3366, "astrogliosis"
40, 19, 7, 555, 43, 45, 3367, 3369, "is"
40, 19, 8, 556, 46, 56, 3370, 3380, "considered"
40, 19, 9, 557, 57, 58, 3381, 3382, "a"
40, 19, 10, 558, 59, 69, 3383, 3393, "mechanical"
40, 19, 11, 559, 70, 73, 3394, 3397, "and"
40, 19, 12, 560, 74, 83, 3398, 3407, "molecular"
40, 19, 13, 561, 84, 91, 3408, 3415, "barrier"
40, 19, 14, 562, 92, 94, 3416, 3418, "to"
40, 19, 15, 563, 95, 102, 3419, 3426, "growing"
40, 19, 16, 564, 103, 108, 3427, 3432, "axons"
40, 19, 17, 565, 109, 113, 3433, 3437, "from"
40, 19, 18, 566, 114, 125, 3438, 3449, "supraspinal"
40, 19, 19, 567, 126, 132, 3450, 3456, "nuclei"
40, 19, 20, 568, 133, 135, 3457, 3459, "in"
40, 19, 21, 569, 136, 145, 3460, 3469, "brainstem"
40, 19, 22, 570, 146, 149, 3470, 3473, "and"
40, 19, 23, 571, 150, 163, 3474, 3487, "somatosensory"
40, 19, 24, 572, 164, 170, 3488, 3494, "cortex"
40, 19, 25, 573, 171, 172, 3495, 3496, "["
40, 19, 26, 574, 172, 177, 3496, 3501, "18,19"
40, 19, 27, 575, 177, 178, 3501, 3502, "]"
40, 19, 28, 576, 178, 179, 3502, 3503, "."
40, 20, 1, 577, 0, 17, 3504, 3521, "Glycosaminoglycan"
40, 20, 2, 578, 18, 19, 3522, 3523, "("
40, 20, 3, 579, 19, 22, 3523, 3526, "GAG"
40, 20, 4, 580, 22, 23, 3526, 3527, ")"
40, 20, 5, 581, 24, 30, 3528, 3534, "chains"
40, 20, 6, 582, 31, 38, 3535, 3542, "mediate"
40, 20, 7, 583, 39, 42, 3543, 3546, "the"
40, 20, 8, 584, 43, 53, 3547, 3557, "inhibitory"
40, 20, 9, 585, 54, 64, 3558, 3568, "activities"
40, 20, 10, 586, 65, 67, 3569, 3571, "of"
40, 20, 11, 587, 68, 73, 3572, 3577, "CSPGs"
40, 20, 12, 588, 73, 74, 3577, 3578, "."
40, 21, 1, 589, 0, 7, 3579, 3586, "Sulfate"
40, 21, 2, 590, 8, 17, 3587, 3596, "additions"
40, 21, 3, 591, 18, 24, 3597, 3603, "appear"
40, 21, 4, 592, 25, 27, 3604, 3606, "to"
40, 21, 5, 593, 28, 30, 3607, 3609, "be"
40, 21, 6, 594, 31, 38, 3610, 3617, "crucial"
40, 21, 7, 595, 39, 51, 3618, 3630, "determinants"
40, 21, 8, 596, 52, 54, 3631, 3633, "of"
40, 21, 9, 597, 55, 65, 3634, 3644, "inhibitory"
40, 21, 10, 598, 66, 76, 3645, 3655, "activities"
40, 21, 11, 599, 77, 79, 3656, 3658, "of"
40, 21, 12, 600, 80, 83, 3659, 3662, "GAG"
40, 21, 13, 601, 84, 90, 3663, 3669, "chains"
40, 21, 14, 602, 90, 91, 3669, 3670, "."
40, 22, 1, 603, 0, 4, 3671, 3675, "Four"
40, 22, 2, 604, 5, 14, 3676, 3685, "different"
40, 22, 3, 605, 15, 20, 3686, 3691, "types"
40, 22, 4, 606, 21, 23, 3692, 3694, "of"
40, 22, 5, 607, 24, 35, 3695, 3706, "chondroitin"
40, 22, 6, 608, 36, 43, 3707, 3714, "sulfate"
40, 22, 7, 609, 44, 45, 3715, 3716, "("
40, 22, 8, 610, 45, 47, 3716, 3718, "CS"
40, 22, 9, 611, 47, 48, 3718, 3719, ")"
40, 22, 10, 612, 49, 58, 3720, 3729, "sulfation"
40, 22, 11, 613, 59, 60, 3730, 3731, "("
40, 22, 12, 614, 60, 61, 3731, 3732, "4"
40, 22, 13, 615, 61, 62, 3732, 3733, "-"
40, 22, 14, 616, 62, 73, 3733, 3744, "O-sulfation"
40, 22, 15, 617, 73, 74, 3744, 3745, ","
40, 22, 16, 618, 75, 78, 3746, 3749, "C4S"
40, 22, 17, 619, 78, 79, 3749, 3750, ";"
40, 22, 18, 620, 80, 81, 3751, 3752, "6"
40, 22, 19, 621, 81, 82, 3752, 3753, "-"
40, 22, 20, 622, 82, 92, 3753, 3763, "Osulfation"
40, 22, 21, 623, 92, 93, 3763, 3764, ","
40, 22, 22, 624, 94, 97, 3765, 3768, "C6S"
40, 22, 23, 625, 97, 98, 3768, 3769, ";"
40, 22, 24, 626, 99, 102, 3770, 3773, "2,6"
40, 22, 25, 627, 102, 103, 3773, 3774, "-"
40, 22, 26, 628, 103, 114, 3774, 3785, "O-sulfation"
40, 22, 27, 629, 114, 115, 3785, 3786, ","
40, 22, 28, 630, 116, 118, 3787, 3789, "C2"
40, 22, 29, 631, 118, 119, 3789, 3790, ","
40, 22, 30, 632, 120, 122, 3791, 3793, "6S"
40, 22, 31, 633, 122, 123, 3793, 3794, ";"
40, 22, 32, 634, 124, 127, 3795, 3798, "4,6"
40, 22, 33, 635, 127, 128, 3798, 3799, "-"
40, 22, 34, 636, 128, 139, 3799, 3810, "O-sulfation"
40, 22, 35, 637, 139, 140, 3810, 3811, ","
40, 22, 36, 638, 141, 143, 3812, 3814, "C4"
40, 22, 37, 639, 143, 144, 3814, 3815, ","
40, 22, 38, 640, 145, 147, 3816, 3818, "6S"
40, 22, 39, 641, 147, 148, 3818, 3819, ")"
40, 22, 40, 642, 149, 156, 3820, 3827, "inhibit"
40, 22, 41, 643, 157, 164, 3828, 3835, "neurite"
40, 22, 42, 644, 165, 174, 3836, 3845, "outgrowth"
40, 22, 43, 645, 175, 178, 3846, 3849, "and"
40, 22, 44, 646, 179, 185, 3850, 3856, "affect"
40, 22, 45, 647, 186, 199, 3857, 3870, "intracellular"
40, 22, 46, 648, 200, 209, 3871, 3880, "signaling"
40, 22, 47, 649, 209, 210, 3880, 3881, "."
40, 23, 1, 650, 0, 3, 3882, 3885, "C4S"
40, 23, 2, 651, 4, 16, 3886, 3898, "demonstrated"
40, 23, 3, 652, 17, 19, 3899, 3901, "to"
40, 23, 4, 653, 20, 22, 3902, 3904, "be"
40, 23, 5, 654, 23, 26, 3905, 3908, "the"
40, 23, 6, 655, 27, 32, 3909, 3914, "major"
40, 23, 7, 656, 33, 44, 3915, 3926, "contributor"
40, 23, 8, 657, 45, 47, 3927, 3929, "of"
40, 23, 9, 658, 48, 58, 3930, 3940, "inhibiting"
40, 23, 10, 659, 59, 63, 3941, 3945, "axon"
40, 23, 11, 660, 64, 73, 3946, 3955, "outgrowth"
40, 23, 12, 661, 74, 76, 3956, 3958, "at"
40, 23, 13, 662, 77, 80, 3959, 3962, "the"
40, 23, 14, 663, 81, 87, 3963, 3969, "spinal"
40, 23, 15, 664, 88, 92, 3970, 3974, "cord"
40, 23, 16, 665, 93, 99, 3975, 3981, "lesion"
40, 23, 17, 666, 100, 104, 3982, 3986, "site"
40, 23, 18, 667, 105, 106, 3987, 3988, "["
40, 23, 19, 668, 106, 108, 3988, 3990, "20"
40, 23, 20, 669, 108, 109, 3990, 3991, "]"
40, 23, 21, 670, 109, 110, 3991, 3992, ","
40, 23, 22, 671, 111, 116, 3993, 3998, "while"
40, 23, 23, 672, 117, 120, 3999, 4002, "C6S"
40, 23, 24, 673, 120, 121, 4002, 4003, ","
40, 23, 25, 674, 122, 126, 4004, 4008, "also"
40, 23, 26, 675, 127, 136, 4009, 4018, "presented"
40, 23, 27, 676, 137, 139, 4019, 4021, "to"
40, 23, 28, 677, 140, 142, 4022, 4024, "be"
40, 23, 29, 678, 143, 145, 4025, 4027, "an"
40, 23, 30, 679, 146, 156, 4028, 4038, "inhibitory"
40, 23, 31, 680, 157, 168, 4039, 4050, "determinant"
40, 23, 32, 681, 169, 171, 4051, 4053, "in"
40, 23, 33, 682, 172, 175, 4054, 4057, "CNS"
40, 23, 34, 683, 176, 182, 4058, 4064, "injury"
40, 23, 35, 684, 183, 184, 4065, 4066, "["
40, 23, 36, 685, 184, 186, 4066, 4068, "21"
40, 23, 37, 686, 186, 187, 4068, 4069, "]"
40, 23, 38, 687, 187, 188, 4069, 4070, ","
40, 23, 39, 688, 189, 191, 4071, 4073, "by"
40, 23, 40, 689, 192, 202, 4074, 4084, "inhibiting"
40, 23, 41, 690, 203, 211, 4085, 4093, "cortical"
40, 23, 42, 691, 212, 220, 4094, 4102, "neuronal"
40, 23, 43, 692, 221, 230, 4103, 4112, "outgrowth"
40, 23, 44, 693, 230, 231, 4112, 4113, ","
40, 23, 45, 694, 232, 237, 4114, 4119, "which"
40, 23, 46, 695, 238, 241, 4120, 4123, "was"
40, 23, 47, 696, 242, 249, 4124, 4131, "blocked"
40, 23, 48, 697, 250, 252, 4132, 4134, "by"
40, 23, 49, 698, 253, 262, 4135, 4144, "treatment"
40, 23, 50, 699, 263, 267, 4145, 4149, "with"
40, 23, 51, 700, 268, 271, 4150, 4153, "C6S"
40, 23, 52, 701, 272, 279, 4154, 4161, "binding"
40, 23, 53, 702, 280, 288, 4162, 4170, "peptides"
40, 23, 54, 703, 289, 290, 4171, 4172, "["
40, 23, 55, 704, 290, 295, 4172, 4177, "22,23"
40, 23, 56, 705, 295, 296, 4177, 4178, "]"
40, 23, 57, 706, 296, 297, 4178, 4179, "."
40, 24, 1, 707, 0, 13, 4180, 4193, "Interestingly"
40, 24, 2, 708, 13, 14, 4193, 4194, ","
40, 24, 3, 709, 15, 18, 4195, 4198, "C6S"
40, 24, 4, 710, 19, 22, 4199, 4202, "may"
40, 24, 5, 711, 23, 36, 4203, 4216, "paradoxically"
40, 24, 6, 712, 37, 41, 4217, 4221, "play"
40, 24, 7, 713, 42, 43, 4222, 4223, "a"
40, 24, 8, 714, 44, 54, 4224, 4234, "permissive"
40, 24, 9, 715, 55, 59, 4235, 4239, "role"
40, 24, 10, 716, 60, 63, 4240, 4243, "for"
40, 24, 11, 717, 64, 72, 4244, 4252, "neuronal"
40, 24, 12, 718, 73, 85, 4253, 4265, "regeneration"
40, 24, 13, 719, 85, 86, 4265, 4266, "."
40, 25, 1, 720, 0, 20, 4267, 4287, "C6S-sulfotransferase"
40, 25, 2, 721, 21, 29, 4288, 4296, "knockout"
40, 25, 3, 722, 30, 34, 4297, 4301, "mice"
40, 25, 4, 723, 35, 39, 4302, 4306, "have"
40, 25, 5, 724, 40, 50, 4307, 4317, "diminished"
40, 25, 6, 725, 51, 64, 4318, 4331, "nigrostriatal"
40, 25, 7, 726, 65, 71, 4332, 4338, "axonal"
40, 25, 8, 727, 72, 84, 4339, 4351, "regeneration"
40, 25, 9, 728, 84, 85, 4351, 4352, ","
40, 25, 10, 729, 86, 91, 4353, 4358, "while"
40, 25, 11, 730, 92, 102, 4359, 4369, "peripheral"
40, 25, 12, 731, 103, 108, 4370, 4375, "axons"
40, 25, 13, 732, 109, 112, 4376, 4379, "are"
40, 25, 14, 733, 113, 123, 4380, 4390, "unaffected"
40, 25, 15, 734, 124, 125, 4391, 4392, "["
40, 25, 16, 735, 125, 127, 4392, 4394, "24"
40, 25, 17, 736, 127, 128, 4394, 4395, "]"
40, 25, 18, 737, 128, 129, 4395, 4396, "."
40, 26, 1, 738, 0, 2, 4397, 4399, "In"
40, 26, 2, 739, 3, 12, 4400, 4409, "agreement"
40, 26, 3, 740, 13, 17, 4410, 4414, "with"
40, 26, 4, 741, 18, 22, 4415, 4419, "this"
40, 26, 5, 742, 23, 34, 4420, 4431, "observation"
40, 26, 6, 743, 34, 35, 4431, 4432, ","
40, 26, 7, 744, 36, 49, 4433, 4446, "up-regulation"
40, 26, 8, 745, 50, 52, 4447, 4449, "of"
40, 26, 9, 746, 53, 72, 4450, 4469, "C6Ssulfotransferase"
40, 26, 10, 747, 72, 73, 4469, 4470, "-"
40, 26, 11, 748, 74, 75, 4471, 4472, "1"
40, 26, 12, 749, 76, 87, 4473, 4484, "facilitates"
40, 26, 13, 750, 88, 95, 4485, 4492, "Schwann"
40, 26, 14, 751, 96, 100, 4493, 4497, "cell"
40, 26, 15, 752, 101, 110, 4498, 4507, "migration"
40, 26, 16, 753, 111, 113, 4508, 4510, "in"
40, 26, 17, 754, 114, 117, 4511, 4514, "the"
40, 26, 18, 755, 118, 125, 4515, 4522, "injured"
40, 26, 19, 756, 126, 133, 4523, 4530, "sciatic"
40, 26, 20, 757, 134, 139, 4531, 4536, "nerve"
40, 26, 21, 758, 140, 141, 4537, 4538, "["
40, 26, 22, 759, 141, 143, 4538, 4540, "25"
40, 26, 23, 760, 143, 144, 4540, 4541, "]"
40, 26, 24, 761, 144, 145, 4541, 4542, "."
40, 27, 1, 762, 0, 6, 4543, 4549, "Recent"
40, 27, 2, 763, 7, 14, 4550, 4557, "studies"
40, 27, 3, 764, 15, 19, 4558, 4562, "show"
40, 27, 4, 765, 20, 24, 4563, 4567, "that"
40, 27, 5, 766, 25, 27, 4568, 4570, "C4"
40, 27, 6, 767, 27, 28, 4570, 4571, ","
40, 27, 7, 768, 29, 31, 4572, 4574, "6S"
40, 27, 8, 769, 32, 35, 4575, 4578, "has"
40, 27, 9, 770, 36, 38, 4579, 4581, "an"
40, 27, 10, 771, 39, 49, 4582, 4592, "inhibitory"
40, 27, 11, 772, 50, 54, 4593, 4597, "role"
40, 27, 12, 773, 55, 57, 4598, 4600, "in"
40, 27, 13, 774, 58, 65, 4601, 4608, "injured"
40, 27, 14, 775, 66, 72, 4609, 4615, "cortex"
40, 27, 15, 776, 73, 78, 4616, 4621, "where"
40, 27, 16, 777, 79, 81, 4622, 4624, "it"
40, 27, 17, 778, 82, 83, 4625, 4626, "("
40, 27, 18, 779, 83, 88, 4626, 4631, "along"
40, 27, 19, 780, 89, 93, 4632, 4636, "with"
40, 27, 20, 781, 94, 97, 4637, 4640, "C2S"
40, 27, 21, 782, 97, 98, 4640, 4641, ","
40, 27, 22, 783, 99, 102, 4642, 4645, "C6S"
40, 27, 23, 784, 102, 103, 4645, 4646, ","
40, 27, 24, 785, 104, 107, 4647, 4650, "but"
40, 27, 25, 786, 108, 111, 4651, 4654, "not"
40, 27, 26, 787, 112, 115, 4655, 4658, "C4S"
40, 27, 27, 788, 115, 116, 4658, 4659, ")"
40, 27, 28, 789, 117, 120, 4660, 4663, "was"
40, 27, 29, 790, 121, 133, 4664, 4676, "up-regulated"
40, 27, 30, 791, 134, 136, 4677, 4679, "in"
40, 27, 31, 792, 137, 149, 4680, 4692, "peri-infarct"
40, 27, 32, 793, 150, 157, 4693, 4700, "gliotic"
40, 27, 33, 794, 158, 164, 4701, 4707, "tissue"
40, 27, 34, 795, 165, 173, 4708, 4716, "compared"
40, 27, 35, 796, 174, 176, 4717, 4719, "to"
40, 27, 36, 797, 177, 186, 4720, 4729, "uninjured"
40, 27, 37, 798, 187, 193, 4730, 4736, "cortex"
40, 27, 38, 799, 193, 194, 4736, 4737, "."
40, 28, 1, 800, 0, 2, 4738, 4740, "In"
40, 28, 2, 801, 3, 11, 4741, 4749, "addition"
40, 28, 3, 802, 11, 12, 4749, 4750, ","
40, 28, 4, 803, 13, 15, 4751, 4753, "C4"
40, 28, 5, 804, 15, 16, 4753, 4754, ","
40, 28, 6, 805, 17, 19, 4755, 4757, "6S"
40, 28, 7, 806, 20, 28, 4758, 4766, "strongly"
40, 28, 8, 807, 29, 37, 4767, 4775, "inhibits"
40, 28, 9, 808, 38, 44, 4776, 4782, "dorsal"
40, 28, 10, 809, 45, 49, 4783, 4787, "root"
40, 28, 11, 810, 50, 58, 4788, 4796, "ganglion"
40, 28, 12, 811, 59, 66, 4797, 4804, "neurite"
40, 28, 13, 812, 67, 73, 4805, 4811, "growth"
40, 28, 14, 813, 74, 75, 4812, 4813, "["
40, 28, 15, 814, 75, 77, 4813, 4815, "26"
40, 28, 16, 815, 77, 78, 4815, 4816, "]"
40, 28, 17, 816, 78, 79, 4816, 4817, ","
40, 28, 18, 817, 80, 85, 4818, 4823, "while"
40, 28, 19, 818, 86, 94, 4824, 4832, "targeted"
40, 28, 20, 819, 95, 104, 4833, 4842, "knockdown"
40, 28, 21, 820, 105, 107, 4843, 4845, "of"
40, 28, 22, 821, 108, 110, 4846, 4848, "C4"
40, 28, 23, 822, 110, 111, 4848, 4849, ","
40, 28, 24, 823, 112, 131, 4850, 4869, "6S-sulfotransferase"
40, 28, 25, 824, 131, 132, 4869, 4870, ","
40, 28, 26, 825, 133, 138, 4871, 4876, "using"
40, 28, 27, 826, 139, 144, 4877, 4882, "shRNA"
40, 28, 28, 827, 144, 145, 4882, 4883, ","
40, 28, 29, 828, 146, 155, 4884, 4893, "mitigated"
40, 28, 30, 829, 156, 169, 4894, 4907, "CSPG-mediated"
40, 28, 31, 830, 170, 180, 4908, 4918, "inhibition"
40, 28, 32, 831, 181, 182, 4919, 4920, "["
40, 28, 33, 832, 182, 184, 4920, 4922, "27"
40, 28, 34, 833, 184, 185, 4922, 4923, "]"
40, 28, 35, 834, 185, 186, 4923, 4924, "."
40, 29, 1, 835, 0, 5, 4925, 4930, "CSPGs"
40, 29, 2, 836, 6, 10, 4931, 4935, "have"
40, 29, 3, 837, 11, 20, 4936, 4945, "seemingly"
40, 29, 4, 838, 21, 26, 4946, 4951, "multi"
40, 29, 5, 839, 26, 27, 4951, 4952, "-"
40, 29, 6, 840, 28, 38, 4953, 4963, "functional"
40, 29, 7, 841, 39, 44, 4964, 4969, "roles"
40, 29, 8, 842, 45, 48, 4970, 4973, "but"
40, 29, 9, 843, 49, 56, 4974, 4981, "despite"
40, 29, 10, 844, 57, 58, 4982, 4983, "a"
40, 29, 11, 845, 59, 62, 4984, 4987, "few"
40, 29, 12, 846, 63, 72, 4988, 4997, "instances"
40, 29, 13, 847, 73, 75, 4998, 5000, "of"
40, 29, 14, 848, 76, 82, 5001, 5007, "growth"
40, 29, 15, 849, 83, 97, 5008, 5022, "permissiveness"
40, 29, 16, 850, 97, 98, 5022, 5023, ","
40, 29, 17, 851, 99, 102, 5024, 5027, "the"
40, 29, 18, 852, 103, 118, 5028, 5043, "above-mentioned"
40, 29, 19, 853, 119, 124, 5044, 5049, "CSPGs"
40, 29, 20, 854, 125, 129, 5050, 5054, "have"
40, 29, 21, 855, 130, 139, 5055, 5064, "primarily"
40, 29, 22, 856, 140, 144, 5065, 5069, "been"
40, 29, 23, 857, 145, 147, 5070, 5072, "an"
40, 29, 24, 858, 148, 156, 5073, 5081, "obstacle"
40, 29, 25, 859, 157, 159, 5082, 5084, "to"
40, 29, 26, 860, 160, 164, 5085, 5089, "axon"
40, 29, 27, 861, 165, 174, 5090, 5099, "outgrowth"
40, 29, 28, 862, 174, 175, 5099, 5100, "."
40, 30, 1, 863, 0, 3, 5101, 5104, "The"
40, 30, 2, 864, 4, 13, 5105, 5114, "bacterial"
40, 30, 3, 865, 14, 20, 5115, 5121, "enzyme"
40, 30, 4, 866, 21, 29, 5122, 5130, "ChaseABC"
40, 30, 5, 867, 30, 37, 5131, 5138, "removes"
40, 30, 6, 868, 38, 41, 5139, 5142, "GAG"
40, 30, 7, 869, 42, 48, 5143, 5149, "chains"
40, 30, 8, 870, 49, 51, 5150, 5152, "of"
40, 30, 9, 871, 52, 57, 5153, 5158, "CSPGs"
40, 30, 10, 872, 58, 59, 5159, 5160, "["
40, 30, 11, 873, 59, 67, 5160, 5168, "17,28,29"
40, 30, 12, 874, 67, 68, 5168, 5169, "]"
40, 30, 13, 875, 68, 69, 5169, 5170, "."
40, 31, 1, 876, 0, 3, 5171, 5174, "The"
40, 31, 2, 877, 4, 15, 5175, 5186, "therapeutic"
40, 31, 3, 878, 16, 25, 5187, 5196, "potential"
40, 31, 4, 879, 26, 28, 5197, 5199, "of"
40, 31, 5, 880, 29, 33, 5200, 5204, "this"
40, 31, 6, 881, 34, 40, 5205, 5211, "enzyme"
40, 31, 7, 882, 41, 44, 5212, 5215, "has"
40, 31, 8, 883, 45, 49, 5216, 5220, "been"
40, 31, 9, 884, 50, 60, 5221, 5231, "repeatedly"
40, 31, 10, 885, 61, 71, 5232, 5242, "documented"
40, 31, 11, 886, 72, 74, 5243, 5245, "to"
40, 31, 12, 887, 75, 82, 5246, 5253, "promote"
40, 31, 13, 888, 83, 92, 5254, 5263, "locomotor"
40, 31, 14, 889, 93, 101, 5264, 5272, "recovery"
40, 31, 15, 890, 102, 105, 5273, 5276, "and"
40, 31, 16, 891, 106, 112, 5277, 5283, "axonal"
40, 31, 17, 892, 113, 121, 5284, 5292, "regrowth"
40, 31, 18, 893, 122, 124, 5293, 5295, "in"
40, 31, 19, 894, 125, 134, 5296, 5305, "different"
40, 31, 20, 895, 135, 140, 5306, 5311, "types"
40, 31, 21, 896, 141, 143, 5312, 5314, "of"
40, 31, 22, 897, 144, 150, 5315, 5321, "spinal"
40, 31, 23, 898, 151, 155, 5322, 5326, "cord"
40, 31, 24, 899, 156, 162, 5327, 5333, "injury"
40, 31, 25, 900, 163, 172, 5334, 5343, "paradigms"
40, 31, 26, 901, 173, 175, 5344, 5346, "in"
40, 31, 27, 902, 176, 183, 5347, 5354, "rodents"
40, 31, 28, 903, 184, 185, 5355, 5356, "["
40, 31, 29, 904, 185, 193, 5356, 5364, "17,30,31"
40, 31, 30, 905, 193, 194, 5364, 5365, "]"
40, 31, 31, 906, 194, 195, 5365, 5366, ","
40, 31, 32, 907, 196, 199, 5367, 5370, "not"
40, 31, 33, 908, 200, 204, 5371, 5375, "only"
40, 31, 34, 909, 205, 209, 5376, 5380, "when"
40, 31, 35, 910, 210, 217, 5381, 5388, "applied"
40, 31, 36, 911, 218, 220, 5389, 5391, "by"
40, 31, 37, 912, 221, 227, 5392, 5398, "itself"
40, 31, 38, 913, 227, 228, 5398, 5399, ","
40, 31, 39, 914, 229, 232, 5400, 5403, "but"
40, 31, 40, 915, 233, 237, 5404, 5408, "also"
40, 31, 41, 916, 238, 240, 5409, 5411, "in"
40, 31, 42, 917, 241, 252, 5412, 5423, "combination"
40, 31, 43, 918, 253, 257, 5424, 5428, "with"
40, 31, 44, 919, 258, 263, 5429, 5434, "other"
40, 31, 45, 920, 264, 273, 5435, 5444, "conducive"
40, 31, 46, 921, 274, 280, 5445, 5451, "agents"
40, 31, 47, 922, 280, 281, 5451, 5452, ","
40, 31, 48, 923, 282, 286, 5453, 5457, "such"
40, 31, 49, 924, 287, 289, 5458, 5460, "as"
40, 31, 50, 925, 290, 303, 5461, 5474, "neurotrophins"
40, 31, 51, 926, 303, 304, 5474, 5475, ","
40, 31, 52, 927, 305, 309, 5476, 5480, "stem"
40, 31, 53, 928, 310, 315, 5481, 5486, "cells"
40, 31, 54, 929, 315, 316, 5486, 5487, ","
40, 31, 55, 930, 317, 320, 5488, 5491, "and"
40, 31, 56, 931, 321, 324, 5492, 5495, "the"
40, 31, 57, 932, 325, 331, 5496, 5502, "neural"
40, 31, 58, 933, 332, 340, 5503, 5511, "adhesion"
